"timestamp","device","seqnumber","event","temperature1","temperature2","bmetemp","bmehum","bmepress","adc1","adc2","adc3","battery","devicetypeid","data","time","__dt"
"2022-07-14T01:23:31+01:00","1B2985A","1879","1","19","19","19","66","989","30","1","1","27","5eb930b525643251775b3218","0177777742591e01011b","1657754611","2022-07-13 00:00:00.000"
"2022-07-14T02:25:02+01:00","1B2985A","1883","1","17","18","17","73","989","30","1","1","27","5eb930b525643251775b3218","0175767549591e01011b","1657758302","2022-07-14 00:00:00.000"
"2022-07-14T06:31:13+01:00","1B2985A","1899","1","14","17","16","83","988","6","1","1","27","5eb930b525643251775b3218","0172757453580601011b","1657773073","2022-07-14 00:00:00.000"
"2022-07-13T19:45:03+01:00","1B2985A","1857","1","35","31","31","22","988","2","1","1","27","5eb930b525643251775b3218","0187838316580201011b","1657734303","2022-07-13 00:00:00.000"
"2022-07-13T23:05:03+01:00","1B2985A","1870","1","25","24","24","45","989","30","1","1","27","5eb930b525643251775b3218","017d7c7c2d591e01011b","1657746303","2022-07-13 00:00:00.000"
"2022-07-14T10:53:03+01:00","1B2985A","1916","1","42","29","37","24","987","4","1","1","27","5eb930b525643251775b3218","018e818918570401011b","1657788783","2022-07-14 00:00:00.000"
"2022-07-13T21:48:06+01:00","1B2985A","1865","1","29","26","26","38","988","28","1","1","27","5eb930b525643251775b3218","01817e7e26581c01011b","1657741686","2022-07-13 00:00:00.000"
"2022-07-14T10:37:39+01:00","1B2985A","1915","1","39","27","34","28","988","7","1","1","27","5eb930b525643251775b3218","018b7f861c580701011b","1657787859","2022-07-14 00:00:00.000"
"2022-07-14T08:34:25+01:00","1B2985A","1907","1","22","27","26","49","988","25","1","1","27","5eb930b525643251775b3218","017a7f7e31581901011b","1657780465","2022-07-14 00:00:00.000"
"2022-07-13T14:06:24+01:00","1B2985A","1835","1","48","33","35","16","991","5","1","1","27","5eb930b525643251775b3218","01948587105b0501011b","1657713984","2022-07-13 00:00:00.000"
"2022-07-13T22:34:16+01:00","1B2985A","1868","1","26","25","25","40","989","1","1","1","27","5eb930b525643251775b3218","017e7d7d28590101011b","1657744456","2022-07-13 00:00:00.000"
"2022-07-13T20:31:11+01:00","1B2985A","1860","1","32","31","33","21","988","4","1","1","27","5eb930b525643251775b3218","0184838515580401011b","1657737071","2022-07-13 00:00:00.000"
"2022-07-13T16:40:23+01:00","1B2985A","1845","1","50","37","41","12","989","19","1","1","27","5eb930b525643251775b3218","0196898d0c591301011b","1657723223","2022-07-13 00:00:00.000"
"2022-07-14T04:12:43+01:00","1B2985A","1890","1","14","16","15","83","989","30","1","1","27","5eb930b525643251775b3218","0172747353591e01011b","1657764763","2022-07-14 00:00:00.000"
"2022-07-13T18:58:52+01:00","1B2985A","1854","1","38","35","37","15","988","1","1","1","27","5eb930b525643251775b3218","018a87890f580101011b","1657731532","2022-07-13 00:00:00.000"
"2022-07-13T23:35:49+01:00","1B2985A","1872","1","24","23","23","49","989","30","1","1","27","5eb930b525643251775b3218","017c7b7b31591e01011b","1657748149","2022-07-13 00:00:00.000"
"2022-07-14T06:00:26+01:00","1B2985A","1897","1","14","16","16","83","988","28","1","1","27","5eb930b525643251775b3218","0172747453581c01011b","1657771226","2022-07-14 00:00:00.000"
"2022-07-13T23:51:13+01:00","1B2985A","1873","1","24","22","22","51","989","1","1","1","27","5eb930b525643251775b3218","017c7a7a33590101011b","1657749073","2022-07-13 00:00:00.000"
"2022-07-13T22:49:40+01:00","1B2985A","1869","1","26","25","24","42","989","26","1","1","27","5eb930b525643251775b3218","017e7d7c2a591a01011b","1657745380","2022-07-13 00:00:00.000"
"2022-07-13T22:18:53+01:00","1B2985A","1867","1","27","25","25","39","989","28","1","1","27","5eb930b525643251775b3218","017f7d7d27591c01011b","1657743533","2022-07-13 00:00:00.000"
"2022-07-14T10:06:52+01:00","1B2985A","1913","1","36","27","31","33","988","6","1","1","27","5eb930b525643251775b3218","01887f8321580601011b","1657786012","2022-07-14 00:00:00.000"
"2022-07-13T14:21:47+01:00","1B2985A","1836","1","48","35","37","14","990","27","1","1","27","5eb930b525643251775b3218","019487890e5a1b01011b","1657714907","2022-07-13 00:00:00.000"
"2022-07-13T20:00:25+01:00","1B2985A","1858","1","34","30","30","24","988","26","1","1","27","5eb930b525643251775b3218","0186828218581a01011b","1657735225","2022-07-13 00:00:00.000"
"2022-07-13T13:35:38+01:00","1B2985A","1833","1","51","32","34","20","991","18","1","1","27","5eb930b525643251775b3218","01978486145b1201011b","1657712138","2022-07-13 00:00:00.000"
"2022-07-14T07:48:13+01:00","1B2985A","1904","1","18","20","19","69","988","30","1","1","27","5eb930b525643251775b3218","0176787745581e01011b","1657777693","2022-07-14 00:00:00.000"
"2022-07-14T00:06:36+01:00","1B2985A","1874","1","23","22","22","53","989","28","1","1","27","5eb930b525643251775b3218","017b7a7a35591c01011b","1657749996","2022-07-13 00:00:00.000"
"2022-07-13T19:14:16+01:00","1B2985A","1855","1","37","34","37","15","988","20","2","1","27","5eb930b525643251775b3218","018986890f581402011b","1657732456","2022-07-13 00:00:00.000"
"2022-07-13T15:54:13+01:00","1B2985A","1842","1","54","37","42","10","989","21","2","1","27","5eb930b525643251775b3218","019a898e0a591502011b","1657720453","2022-07-13 00:00:00.000"
"2022-07-14T08:19:00+01:00","1B2985A","1906","1","20","25","23","56","988","20","1","1","27","5eb930b525643251775b3218","01787d7b38581401011b","1657779540","2022-07-14 00:00:00.000"
"2022-07-14T01:38:53+01:00","1B2985A","1880","1","19","19","18","68","989","30","1","1","27","5eb930b525643251775b3218","0177777644591e01011b","1657755533","2022-07-13 00:00:00.000"
"2022-07-13T21:17:21+01:00","1B2985A","1863","1","31","28","28","32","988","26","1","1","27","5eb930b525643251775b3218","0183808020581a01011b","1657739841","2022-07-13 00:00:00.000"
"2022-07-14T09:36:04+01:00","1B2985A","1911","1","32","28","30","36","988","6","1","1","27","5eb930b525643251775b3218","0184808224580601011b","1657784164","2022-07-14 00:00:00.000"
"2022-07-14T08:03:36+01:00","1B2985A","1905","1","19","23","21","62","988","9","1","1","27","5eb930b525643251775b3218","01777b793e580901011b","1657778616","2022-07-14 00:00:00.000"
"2022-07-14T00:21:59+01:00","1B2985A","1875","1","22","22","21","56","989","6","1","1","27","5eb930b525643251775b3218","017a7a7938590601011b","1657750919","2022-07-13 00:00:00.000"
"2022-07-14T05:14:16+01:00","1B2985A","1894","1","14","16","16","82","989","1","1","1","27","5eb930b525643251775b3218","0172747452590101011b","1657768456","2022-07-14 00:00:00.000"
"2022-07-14T03:41:57+01:00","1B2985A","1888","1","15","16","16","80","988","30","1","1","27","5eb930b525643251775b3218","0173747450581e01011b","1657762917","2022-07-14 00:00:00.000"
"2022-07-14T00:52:44+01:00","1B2985A","1877","1","21","21","20","60","989","6","1","1","27","5eb930b525643251775b3218","017979783c590601011b","1657752764","2022-07-13 00:00:00.000"
"2022-07-14T03:57:21+01:00","1B2985A","1889","1","15","16","15","82","989","24","1","1","27","5eb930b525643251775b3218","0173747352591801011b","1657763841","2022-07-14 00:00:00.000"
"2022-07-14T03:26:34+01:00","1B2985A","1887","1","15","16","16","79","988","30","1","1","27","5eb930b525643251775b3218","017374744f581e01011b","1657761994","2022-07-14 00:00:00.000"
"2022-07-13T17:26:33+01:00","1B2985A","1848","1","46","38","42","11","989","6","1","1","27","5eb930b525643251775b3218","01928a8e0b590601011b","1657725993","2022-07-13 00:00:00.000"
"2022-07-13T20:46:35+01:00","1B2985A","1861","1","32","30","30","26","988","10","1","1","27","5eb930b525643251775b3218","018482821a580a01011b","1657737995","2022-07-13 00:00:00.000"
"2022-07-13T18:43:29+01:00","1B2985A","1853","1","39","35","37","15","988","3","1","1","27","5eb930b525643251775b3218","018b87890f580301011b","1657730609","2022-07-13 00:00:00.000"
"2022-07-13T15:23:25+01:00","1B2985A","1840","1","56","37","43","8","990","28","1","1","27","5eb930b525643251775b3218","019c898f085a1c01011b","1657718605","2022-07-13 00:00:00.000"
"2022-07-14T09:05:15+01:00","1B2985A","1909","1","28","25","26","43","988","6","1","1","27","5eb930b525643251775b3218","01807d7e2b580601011b","1657782315","2022-07-14 00:00:00.000"
"2022-07-14T02:09:38+01:00","1B2985A","1882","1","17","18","18","71","989","30","1","1","27","5eb930b525643251775b3218","0175767647591e01011b","1657757378","2022-07-14 00:00:00.000"
"2022-07-14T04:58:53+01:00","1B2985A","1893","1","14","17","16","82","988","30","1","1","27","5eb930b525643251775b3218","0172757452581e01011b","1657767533","2022-07-14 00:00:00.000"
"2022-07-13T16:55:47+01:00","1B2985A","1846","1","49","37","41","12","989","29","1","1","27","5eb930b525643251775b3218","0195898d0c591d01011b","1657724147","2022-07-13 00:00:00.000"
"2022-07-13T15:38:49+01:00","1B2985A","1841","1","55","39","43","9","990","23","1","1","27","5eb930b525643251775b3218","019b8b8f095a1701011b","1657719529","2022-07-13 00:00:00.000"
"2022-07-13T13:20:14+01:00","1B2985A","1832","1","53","33","37","16","991","2","1","1","27","5eb930b525643251775b3218","01998589105b0201011b","1657711214","2022-07-13 00:00:00.000"
"2022-07-13T21:32:43+01:00","1B2985A","1864","1","30","27","26","35","988","26","1","1","27","5eb930b525643251775b3218","01827f7e23581a01011b","1657740763","2022-07-13 00:00:00.000"
"2022-07-14T07:02:00+01:00","1B2985A","1901","1","15","18","17","79","988","20","1","1","27","5eb930b525643251775b3218","017376754f581401011b","1657774920","2022-07-14 00:00:00.000"
"2022-07-13T17:11:10+01:00","1B2985A","1847","1","47","36","39","13","989","26","1","1","27","5eb930b525643251775b3218","0193888b0d591a01011b","1657725070","2022-07-13 00:00:00.000"
"2022-07-13T16:09:36+01:00","1B2985A","1843","1","52","35","40","12","989","7","1","1","27","5eb930b525643251775b3218","0198878c0c590701011b","1657721376","2022-07-13 00:00:00.000"
"2022-07-14T09:20:39+01:00","1B2985A","1910","1","29","26","29","39","988","9","1","1","27","5eb930b525643251775b3218","01817e8127580901011b","1657783239","2022-07-14 00:00:00.000"
"2022-07-14T04:28:05+01:00","1B2985A","1891","1","14","16","15","82","989","30","1","1","27","5eb930b525643251775b3218","0172747352591e01011b","1657765685","2022-07-14 00:00:00.000"
"2022-07-14T06:46:37+01:00","1B2985A","1900","1","15","19","17","80","988","30","1","1","27","5eb930b525643251775b3218","0173777550581e01011b","1657773997","2022-07-14 00:00:00.000"
"2022-07-14T10:22:15+01:00","1B2985A","1914","1","37","27","31","34","988","5","1","1","27","5eb930b525643251775b3218","01897f8322580501011b","1657786935","2022-07-14 00:00:00.000"
"2022-07-13T17:41:56+01:00","1B2985A","1849","1","44","36","38","15","989","5","1","1","27","5eb930b525643251775b3218","0190888a0f590501011b","1657726916","2022-07-13 00:00:00.000"
"2022-07-13T15:08:01+01:00","1B2985A","1839","1","55","38","44","7","990","13","1","1","27","5eb930b525643251775b3218","019b8a90075a0d01011b","1657717681","2022-07-13 00:00:00.000"
"2022-07-13T18:12:44+01:00","1B2985A","1851","1","42","35","38","13","988","20","2","1","27","5eb930b525643251775b3218","018e878a0d581402011b","1657728764","2022-07-13 00:00:00.000"
"2022-07-14T09:51:28+01:00","1B2985A","1912","1","35","29","32","32","988","23","1","1","27","5eb930b525643251775b3218","0187818420581701011b","1657785088","2022-07-14 00:00:00.000"
"2022-07-14T02:55:48+01:00","1B2985A","1885","1","16","17","17","76","989","30","1","1","27","5eb930b525643251775b3218","017475754c591e01011b","1657760148","2022-07-14 00:00:00.000"
"2022-07-13T16:25:00+01:00","1B2985A","1844","1","51","37","42","11","989","29","1","1","27","5eb930b525643251775b3218","0197898e0b591d01011b","1657722300","2022-07-13 00:00:00.000"
"2022-07-14T07:17:23+01:00","1B2985A","1902","1","15","21","18","75","988","29","1","1","27","5eb930b525643251775b3218","017379764b581d01011b","1657775843","2022-07-14 00:00:00.000"
"2022-07-14T05:45:03+01:00","1B2985A","1896","1","15","16","16","81","988","28","1","1","27","5eb930b525643251775b3218","0173747451581c01011b","1657770303","2022-07-14 00:00:00.000"
"2022-07-13T19:29:40+01:00","1B2985A","1856","1","36","34","37","15","988","9","1","1","27","5eb930b525643251775b3218","018886890f580901011b","1657733380","2022-07-13 00:00:00.000"
"2022-07-13T18:28:06+01:00","1B2985A","1852","1","41","34","36","16","988","7","1","1","27","5eb930b525643251775b3218","018d868810580701011b","1657729686","2022-07-13 00:00:00.000"
"2022-07-13T14:37:13+01:00","1B2985A","1837","1","50","37","41","10","990","30","1","1","27","5eb930b525643251775b3218","0196898d0a5a1e01011b","1657715833","2022-07-13 00:00:00.000"
"2022-07-14T02:40:25+01:00","1B2985A","1884","1","17","17","17","76","989","30","1","1","27","5eb930b525643251775b3218","017575754c591e01011b","1657759225","2022-07-14 00:00:00.000"
"2022-07-13T21:01:57+01:00","1B2985A","1862","1","31","30","31","27","988","22","1","1","27","5eb930b525643251775b3218","018382831b581601011b","1657738917","2022-07-13 00:00:00.000"
"2022-07-14T01:54:16+01:00","1B2985A","1881","1","18","19","18","70","989","22","1","1","27","5eb930b525643251775b3218","0176777646591601011b","1657756456","2022-07-13 00:00:00.000"
"2022-07-14T00:37:22+01:00","1B2985A","1876","1","22","21","21","58","989","26","1","1","27","5eb930b525643251775b3218","017a79793a591a01011b","1657751842","2022-07-13 00:00:00.000"
"2022-07-13T20:15:48+01:00","1B2985A","1859","1","33","30","30","25","988","26","1","1","27","5eb930b525643251775b3218","0185828219581a01011b","1657736148","2022-07-13 00:00:00.000"
"2022-07-13T23:20:27+01:00","1B2985A","1871","1","25","24","23","46","989","28","1","1","27","5eb930b525643251775b3218","017d7c7b2e591c01011b","1657747227","2022-07-13 00:00:00.000"
"2022-07-14T04:43:30+01:00","1B2985A","1892","1","14","17","15","81","989","30","1","1","27","5eb930b525643251775b3218","0172757351591e01011b","1657766610","2022-07-14 00:00:00.000"
"2022-07-14T06:15:50+01:00","1B2985A","1898","1","14","16","15","84","988","28","1","1","27","5eb930b525643251775b3218","0172747354581c01011b","1657772150","2022-07-14 00:00:00.000"
"2022-07-13T22:03:30+01:00","1B2985A","1866","1","28","25","25","41","989","30","1","1","27","5eb930b525643251775b3218","01807d7d29591e01011b","1657742610","2022-07-13 00:00:00.000"
"2022-07-13T14:52:36+01:00","1B2985A","1838","1","52","38","43","9","990","25","1","1","27","5eb930b525643251775b3218","01988a8f095a1901011b","1657716756","2022-07-13 00:00:00.000"
"2022-07-14T01:08:07+01:00","1B2985A","1878","1","20","20","19","64","989","30","1","1","27","5eb930b525643251775b3218","0178787740591e01011b","1657753687","2022-07-13 00:00:00.000"
"2022-07-13T13:51:01+01:00","1B2985A","1834","1","48","32","34","20","991","16","1","1","27","5eb930b525643251775b3218","01948486145b1001011b","1657713061","2022-07-13 00:00:00.000"
"2022-07-14T07:32:49+01:00","1B2985A","1903","1","17","23","20","65","988","30","1","1","27","5eb930b525643251775b3218","01757b7841581e01011b","1657776769","2022-07-14 00:00:00.000"
"2022-07-14T03:11:12+01:00","1B2985A","1886","1","16","17","16","78","989","14","1","1","27","5eb930b525643251775b3218","017475744e590e01011b","1657761072","2022-07-14 00:00:00.000"
"2022-07-13T17:57:19+01:00","1B2985A","1850","1","43","37","40","14","989","16","1","1","27","5eb930b525643251775b3218","018f898c0e591001011b","1657727839","2022-07-13 00:00:00.000"
"2022-07-14T05:29:40+01:00","1B2985A","1895","1","14","17","16","81","988","28","1","1","27","5eb930b525643251775b3218","0172757451581c01011b","1657769380","2022-07-14 00:00:00.000"
"2022-07-14T08:49:51+01:00","1B2985A","1908","1","25","28","28","42","988","3","1","1","27","5eb930b525643251775b3218","017d80802a580301011b","1657781391","2022-07-14 00:00:00.000"
